"U:0","U:1","U:2","p"
-0.044767,0.001581,0,0.04262
-0.045331,0.0014226,0,0.045364
-0.045836,0.0012684,0,0.04815
-0.046283,0.001118,0,0.050975
-0.046673,0.000971,0,0.053833
-0.047008,0.00082706,0,0.056723
-0.047288,0.00068564,0,0.059641
-0.047514,0.00054625,0,0.062582
-0.047688,0.00040836,0,0.065544
-0.04781,0.0002714,0,0.068522
-0.047879,0.0001348,0,0.071515
-0.047897,-2.0507e-06,0,0.074517
-0.047862,-0.00013976,0,0.077525
-0.047775,-0.00027894,0,0.080537
-0.047635,-0.00042021,0,0.083549
-0.04744,-0.00056418,0,0.086557
-0.04719,-0.00071144,0,0.089559
-0.046883,-0.00086257,0,0.092551
-0.046519,-0.0010181,0,0.095529
-0.046094,-0.0011786,0,0.098489
-0.045607,-0.0013445,0,0.10143
-0.045056,-0.0015162,0,0.10434
-0.044439,-0.0016941,0,0.10721
-0.043753,-0.0018785,0,0.11006
-0.042996,-0.0020695,0,0.11286
-0.042164,-0.0022673,0,0.11561
-0.041256,-0.0024719,0,0.11831
-0.040269,-0.0026831,0,0.12095
-0.039201,-0.0029005,0,0.12352
-0.038048,-0.0031236,0,0.12602
-0.03681,-0.0033518,0,0.12845
-0.035483,-0.0035842,0,0.13079
-0.034067,-0.0038196,0,0.13304
-0.032561,-0.0040568,0,0.1352
-0.030964,-0.0042942,0,0.13724
-0.029276,-0.0045302,0,0.13918
-0.027498,-0.0047627,0,0.14099
-0.025632,-0.0049896,0,0.14268
-0.02368,-0.0052088,0,0.14423
-0.021646,-0.0054175,0,0.14564
-0.019535,-0.0056127,0,0.1469
-0.017351,-0.0057896,0,0.148
-0.015105,-0.0059404,0,0.14895
-0.012809,-0.0060499,0,0.14973
-0.010481,-0.0060891,0,0.15034
-0.008154,-0.0060045,0,0.15078
-0.0058838,-0.0057077,0,0.15106
-0.0037604,-0.0050717,0,0.15116
-0.0019111,-0.0039509,0,0.15112
-0.00062188,-0.002239,0,0.15084
0,0,0,0.15062
0,0,0,0.00033136
